feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Sun|Neptune|square,0.056573188523261465,0.08078537850543034,0.0033658764634719638,0.7002899481303866,-7.193427995629274,0.009950248756218905,6.318448125748068e-13,2.5147423540477314e-10,6169,200,déficit
house|Venus|11,0.06127411249797374,0.08336440265845355,0.003158294118865079,0.7350153128190171,-6.994373965531072,0.009950248756218905,2.6644598078900453e-12,5.30227501770119e-10,6169,200,déficit
house|Sun|8,0.10552763819095477,0.08374777111363263,0.003249259807488816,1.260065035614742,6.70302418634682,0.009950248756218905,2.0414965763321607e-11,2.708385457934e-09,6169,200,exceso
aspect|Venus|Jupiter|conjunction,0.06338142324525856,0.049310260982331024,0.002400369762923807,1.2853597199165008,5.862081117780762,0.009950248756218905,4.5710161022419574e-09,3.701618523244623e-07,6169,200,exceso
house|Mercury|2,0.061760414978116386,0.08305479007942941,0.0036343319879333373,0.7436105120373171,-5.859226722273677,0.009950248756218905,4.650274526689225e-09,3.701618523244623e-07,6169,200,déficit
aspect|Venus|Uranus|conjunction,0.06257091911168747,0.049439131139568826,0.0024095000979818962,1.2656152660742972,5.4500051621152945,0.009950248756218905,5.03683581144582e-08,3.34110108825906e-06,6169,200,exceso
angular|Moon|ASC,0.05770789431026098,0.04430863997406386,0.0024762789167513846,1.3024072583595523,5.411044065171592,0.009950248756218905,6.265834987118759e-08,3.562574749818951e-06,6169,200,exceso
aspect|Sun|Jupiter|sextile,0.060463608364402656,0.07456151726373803,0.0027293010721073313,0.8109224514642261,-5.165391624768673,0.009950248756218905,2.399360186563851e-07,1.193681692815516e-05,6169,200,déficit
aspect|Sun|Saturn|sextile,0.0818609174906792,0.06597260496028526,0.003094499727667074,1.240831971694289,5.134371927178048,0.009950248756218905,2.8308778774204633e-07,1.2518771057926049e-05,6169,200,exceso
house|Moon|1,0.09985410925595721,0.08314880855892368,0.0033099411362223037,1.2009084794666092,5.047008393659713,0.009950248756218905,4.4878164188899236e-07,1.5313440463344665e-05,6169,200,exceso
aspect|Mars|Neptune|square,0.07424217863511104,0.08931998703193386,0.0029890568271863094,0.8311933431939239,-5.044336480887861,0.009950248756218905,4.5509783024915983e-07,1.5313440463344665e-05,6169,200,déficit
house|Mercury|11,0.06646133895282866,0.08304020100502513,0.003298461555256248,0.8003513737738519,-5.026240801799645,0.009950248756218905,5.001877538278408e-07,1.5313440463344665e-05,6169,200,déficit
house|Jupiter|3,0.10001621008267142,0.08265764305397953,0.003451700451050107,1.2100055891668224,5.028989993442481,0.009950248756218905,4.930701190381585e-07,1.5313440463344665e-05,6169,200,exceso
