feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
house|Jupiter|5,0.07705053852526926,0.08287738193869097,0.0031177513718322536,0.9296932012435896,-1.8689249778109687,0.05970149253731343,0.061633252684752206,0.832215934719597,6035,200,déficit
house|Pluto|8,0.08980944490472245,0.08260729080364541,0.003592479523366159,1.0871854533783984,2.004786402882154,0.03980099502487562,0.04498588677383181,0.832215934719597,6035,200,exceso
house|Uranus|7,0.0908036454018227,0.08405716652858324,0.0036840437137181914,1.080260603014085,1.8312700384411167,0.05970149253731343,0.06706024735863882,0.832215934719597,6035,200,exceso
house|Mars|1,0.09014084507042254,0.08339850869925435,0.0034443877052118795,1.0808448073751764,1.9574847398758335,0.05970149253731343,0.05029050419946414,0.832215934719597,6035,200,exceso
aspect|Sun|Pluto|trine,0.09478044739022369,0.08831731565865782,0.0030613359737991616,1.0731807990694098,2.1112128126025436,0.05970149253731343,0.03475402403788412,0.832215934719597,6035,200,exceso
aspect|Mercury|Pluto|conjunction,0.04341342170671085,0.04781690140845072,0.0023852783180838308,0.9079095555748069,-1.8461072942118233,0.07960199004975124,0.06487662795112373,0.832215934719597,6035,200,déficit
aspect|Saturn|Uranus|trine,0.07257663628831815,0.07472825186412597,0.0010394498754200698,0.971207468097608,-2.0699560668457453,0.04975124378109453,0.0384564587742284,0.832215934719597,6035,200,déficit
aspect|Moon|Venus|square,0.07257663628831815,0.07851449875724939,0.0030845613499917344,0.9243724081167494,-1.9250265419253711,0.03980099502487562,0.05422603780705553,0.832215934719597,6035,200,déficit
aspect|Venus|Mars|square,0.08732394366197183,0.08112510356255179,0.0031117453201636763,1.0764108744051144,1.9920782267277524,0.06965174129353234,0.04636247551427616,0.832215934719597,6035,200,exceso
lunar_phase|cuarto_menguante,0.13570836785418391,0.12668682684341337,0.0045316372223230305,1.0712113582410687,1.9907906498627173,0.04975124378109453,0.04650390773869519,0.832215934719597,6035,200,exceso
lunar_phase|cuarto_creciente,0.11913835956917979,0.12651864125932064,0.004058665118376516,0.9416664483851533,-1.8184012415128732,0.10945273631840796,0.06900282875815754,0.832215934719597,6035,200,déficit
angular|Moon|DSC,0.0492129246064623,0.04427423363711682,0.0024332263110751007,1.1115477460281815,2.029688297741348,0.04975124378109453,0.04238823316079047,0.832215934719597,6035,200,exceso
aspect|Sun|Uranus|sextile,0.07174813587406793,0.06638773819386912,0.0028111280712673336,1.0807437913390736,1.9068493303409697,0.04975124378109453,0.05654010120762517,0.832215934719597,6035,200,exceso
aspect|Mercury|Jupiter|conjunction,0.05484672742336371,0.05065285832642919,0.002261824507381494,1.0827962969020897,1.854197389429539,0.09950248756218906,0.06371092544828134,0.832215934719597,6035,200,exceso
angular|Moon|IC,0.0492129246064623,0.04453686826843411,0.0025980631876650895,1.104992931021654,1.799823945864312,0.07960199004975124,0.07188844163465415,0.8415176403115396,6035,200,exceso
aspect|Sun|Saturn|sextile,0.07058823529411765,0.06524275062137534,0.0030044593132275642,1.0819322395489404,1.7791835786252916,0.06965174129353234,0.07520966970435694,0.8552413869238303,6035,200,exceso
angular|Sun|IC,0.04971002485501243,0.044643744821872416,0.0028991596034668916,1.113482416256843,1.7474995260977075,0.12935323383084577,0.0805507270391393,0.8905330378215957,6035,200,exceso
aspect|Mercury|Pluto|opposition,0.04341342170671085,0.039821043910521964,0.0021086094782544673,1.0902130492676427,1.7036714636997177,0.12935323383084577,0.08844248220934414,0.9025668697261273,6035,200,exceso
aspect|Jupiter|Neptune|square,0.07042253521126761,0.07365700082850042,0.0018820981992028192,0.9560874651309277,-1.71854243237829,0.10945273631840796,0.08569772171635116,0.9025668697261273,6035,200,déficit
house|Mars|6,0.08898094449047224,0.08294780447390222,0.0035281228551804667,1.0727341736750635,1.7100141531951882,0.11940298507462686,0.08726325589541035,0.9025668697261273,6035,200,exceso
angular|Saturn|DSC,0.041425020712510356,0.04428831814415906,0.002387228142968199,0.9353486979946126,-1.1994234569003432,0.22885572139303484,0.23036333116635874,0.9090651220512215,6035,200,déficit
angular|Saturn|ASC,0.04689312344656172,0.04416818558409278,0.0026178250695631402,1.0616945846073045,1.0409167114148214,0.29850746268656714,0.2979142050469053,0.9090651220512215,6035,200,exceso
angular|Pluto|MC,0.041425020712510356,0.045716652858326434,0.002707587142335007,0.9061254077564334,-1.585039343226826,0.10945273631840796,0.11295739558062694,0.9090651220512215,6035,200,déficit
aspect|Sun|Moon|trine,0.08550124275062138,0.08926263463131733,0.0036610375082976308,0.9578615184703916,-1.0274114570448591,0.3482587064676617,0.3042267588713643,0.9090651220512215,6035,200,déficit
