feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Venus|Jupiter|trine,0.0838150289017341,0.08042630057803474,0.006190765392226721,1.0421345791034042,0.5473843877130828,0.6268656716417911,0.5841146788937841,1.0,1384,200,exceso
aspect|Venus|Jupiter|square,0.08092485549132948,0.08368135838150291,0.0065944604997265855,0.9670595346025987,-0.41800279041594335,0.7263681592039801,0.6759450770481521,1.0,1384,200,déficit
aspect|Venus|Jupiter|sextile,0.07008670520231214,0.0720231213872832,0.006505818416820546,0.9731139646869988,-0.2976437491652906,0.7562189054726368,0.7659750800550649,1.0,1384,200,déficit
aspect|Venus|Jupiter|conjunction,0.044797687861271675,0.050487716763005785,0.004724968984849864,0.887298747763864,-1.2042468257418437,0.2885572139303483,0.22849419227596532,1.0,1384,200,déficit
aspect|Venus|Mars|opposition,0.015173410404624277,0.014519508670520235,0.0030805150336780836,1.0450360786265236,0.21227026226302614,0.9154228855721394,0.8318961940551758,1.0,1384,200,exceso
aspect|Venus|Mars|square,0.08236994219653179,0.0796965317919075,0.006752075162657365,1.033544877606528,0.3959390765389731,0.746268656716418,0.69214997284162,1.0,1384,200,exceso
aspect|Venus|Mars|sextile,0.08309248554913294,0.08936054913294797,0.006399367986227091,0.9298564786739438,-0.9794816608929726,0.39800995024875624,0.32734204566223396,1.0,1384,200,déficit
aspect|Venus|Mars|conjunction,0.07658959537572255,0.07968208092485549,0.0054688485007336664,0.9611896989481321,-0.5654728867910807,0.6169154228855721,0.5717521609630538,1.0,1384,200,déficit
aspect|Mercury|Pluto|opposition,0.039739884393063585,0.04259031791907519,0.00467150847629249,0.9330732038340818,-0.6101741098142731,0.5472636815920398,0.5417464782381876,1.0,1384,200,déficit
aspect|Mercury|Pluto|trine,0.09104046242774566,0.0859067919075145,0.006250654257126459,1.05975861053871,0.8213013084795383,0.48756218905472637,0.41147466257847526,1.0,1384,200,exceso
aspect|Mercury|Pluto|square,0.06936416184971098,0.07749277456647402,0.006977079995309886,0.8951048951048947,-1.1650450793494183,0.3283582089552239,0.2440007459575824,1.0,1384,200,déficit
aspect|Venus|Pluto|square,0.07297687861271676,0.07697615606936421,0.006818144922669356,0.9480452433472562,-0.5865638677392184,0.6268656716417911,0.5574966554633073,1.0,1384,200,déficit
aspect|Venus|Pluto|conjunction,0.05057803468208093,0.048471820809248625,0.004941989663357883,1.0434523365879094,0.42618742982178043,0.7064676616915423,0.669971276295388,1.0,1384,200,exceso
aspect|Venus|Neptune|opposition,0.04985549132947977,0.04589956647398845,0.004656737831445398,1.086186540731995,0.849505597841107,0.4577114427860697,0.3956000166544548,1.0,1384,200,exceso
aspect|Venus|Neptune|trine,0.0888728323699422,0.08671965317919077,0.0069034481975645,1.0248291951341442,0.31189908711288133,0.835820895522388,0.7551172163021915,1.0,1384,200,exceso
aspect|Venus|Neptune|square,0.08453757225433527,0.07739884393063585,0.006508559929277566,1.0922330097087376,1.0968214783714518,0.27860696517412936,0.2727194391484055,1.0,1384,200,exceso
aspect|Venus|Neptune|sextile,0.07297687861271676,0.07039017341040464,0.0062059896860073025,1.0367481010059534,0.41680784744847166,0.7661691542288557,0.6768189620020983,1.0,1384,200,exceso
aspect|Venus|Neptune|conjunction,0.05708092485549133,0.05361271676300585,0.005058062809496211,1.0646900269541766,0.6856791271895881,0.5373134328358209,0.49291547188856655,1.0,1384,200,exceso
aspect|Venus|Uranus|opposition,0.04263005780346821,0.043775289017341075,0.004771017765540133,0.9738384088470736,-0.2400391845414171,0.8955223880597015,0.8102998795886348,1.0,1384,200,déficit
aspect|Venus|Uranus|square,0.07803468208092486,0.07423049132947974,0.006158511918896431,1.051248357424442,0.617712655515458,0.5870646766169154,0.5367647681713466,1.0,1384,200,exceso
aspect|Venus|Uranus|sextile,0.07947976878612717,0.07390534682080924,0.006022351410453026,1.0754265043750308,0.9256221673883692,0.3383084577114428,0.3546423691418101,1.0,1384,200,exceso
aspect|Venus|Uranus|conjunction,0.04263005780346821,0.04283598265895956,0.004840402308315403,0.9951927131652183,-0.042542921512452175,1.0,0.9660658962857471,1.0,1384,200,déficit
