feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
house|Saturn|1,0.09012066365007541,0.08277903469079942,0.005312616844155782,1.0886894729649703,1.3819232921629303,0.21890547263681592,0.1669952552914388,0.8650101833158974,2652,200,exceso
aspect|Sun|Uranus|trine,0.09917043740573152,0.09206636500754149,0.004964807794565107,1.0771625163826997,1.4308856842286495,0.1890547263681592,0.15246298057984392,0.8650101833158974,2652,200,exceso
aspect|Moon|Saturn|sextile,0.07352941176470588,0.06665346907993967,0.004960565970954694,1.1031595621305121,1.3861206009609606,0.208955223880597,0.16571008079675795,0.8650101833158974,2652,200,exceso
aspect|Jupiter|Neptune|opposition,0.043740573152337855,0.045916289592760146,0.0015992128554739454,0.9526155867619289,-1.3604920902023958,0.2885572139303483,0.1736742542584109,0.8861840153185582,2652,200,déficit
angular|Mercury|MC,0.049396681749622924,0.044385369532428276,0.003730082017155707,1.11290459604112,1.343485798474725,0.21890547263681592,0.17911472150379346,0.8910957394813724,2652,200,exceso
aspect|Moon|Uranus|sextile,0.07352941176470588,0.06670248868778283,0.005076515994010281,1.1023488510133126,1.3448048001775337,0.1890547263681592,0.17868827972143964,0.8910957394813724,2652,200,exceso
aspect|Saturn|Uranus|opposition,0.05090497737556561,0.048546380090497686,0.0017714580024283642,1.0485844110450901,1.3314440883355367,0.23880597014925373,0.1830429306877345,0.8993961285644239,2652,200,exceso
aspect|Venus|Saturn|trine,0.0773001508295626,0.08385369532428356,0.004960505835892205,0.9218454897023114,-1.321144397674564,0.22885572139303484,0.1864532217897873,0.9049802716138456,2652,200,déficit
aspect|Jupiter|Saturn|opposition,0.04110105580693816,0.03884803921568618,0.0017262891035105385,1.0579956321281268,1.305121249198818,0.24875621890547264,0.1918515642034038,0.9052438103026216,2652,200,exceso
house|Moon|4,0.07654600301659126,0.08349924585218706,0.005311639008723997,0.9167268786127165,-1.3090578678587874,0.208955223880597,0.19051474950356356,0.9052438103026216,2652,200,déficit
